@RELATION Digg_SocialDynamicsBasedFeatures
@ATTRIBUTE digg1  NUMERIC
@ATTRIBUTE digg2  NUMERIC
@ATTRIBUTE digg3  NUMERIC
@ATTRIBUTE upc1  NUMERIC
@ATTRIBUTE upc2  NUMERIC
@ATTRIBUTE upc3  NUMERIC
@ATTRIBUTE tpc1  NUMERIC
@ATTRIBUTE tpc2  NUMERIC
@ATTRIBUTE tpc3  NUMERIC
@ATTRIBUTE authorDiggs  NUMERIC
@ATTRIBUTE authorComments  NUMERIC
@ATTRIBUTE authorFans  NUMERIC
@ATTRIBUTE authorFollows  NUMERIC
@ATTRIBUTE authorSubmissions  NUMERIC
@ATTRIBUTE class NUMERIC
@DATA
13,26,33,4,10,13,12,12,12,7601,256,537,50,125,204
13,23,35,4,10,13,39,39,39,7601,256,537,50,125,128
9,9,9,4,9,11,0,0,0,447,526,73,29,423,12
12,20,33,4,9,11,28,29,29,7601,256,537,50,125,134
3,3,3,3,8,11,0,0,0,1044,10,174,13,42,13
11,22,32,3,8,10,0,0,0,3736,12,124,34,5,146
12,18,33,2,8,10,0,0,0,3736,12,124,34,5,125
25,30,44,5,11,14,0,0,0,4764,8,1145,903,81,111
2,13,15,4,10,13,0,0,0,2253,5,134,59,153,16
19,29,37,4,10,13,7,7,7,2524,39,798,11,2499,162
11,13,13,3,9,12,0,0,0,2580,108,72,87,9,76
2,2,2,3,9,12,0,0,0,255,13,323,475,18,56
10,14,14,2,9,12,0,0,0,2580,108,72,87,9,57
18,31,35,5,11,14,3,3,3,13585,12,1606,54,283,159
17,25,36,5,11,14,6,6,6,1198,32,196,227,147,108
19,29,35,4,10,13,5,5,5,1271,108,1107,2000,1062,171
19,29,40,3,9,12,16,16,16,2524,39,798,11,2499,244
11,21,24,6,11,13,0,0,0,3585,253,1066,96,756,143
13,38,45,5,11,13,0,0,0,4983,3,367,278,56,109
17,43,58,5,10,13,6,6,6,256,4,22,47,2,172
6,7,10,4,10,13,0,0,0,93,2,45,146,10,48
5,12,14,4,10,12,0,0,0,185,2,749,2000,179,41
2,2,2,3,9,11,0,0,0,1174,0,115,57,46,63
9,19,24,1,6,9,0,0,0,982,10,58,3,36,34
5,10,17,3,9,11,0,0,0,628,1,27,2,8,25
5,12,17,3,9,11,0,0,0,628,1,27,2,8,26
0,4,4,0,3,6,0,0,0,519,165,77,34,158,15
0,8,12,0,0,4,0,0,0,390,1,27,4,54,12
0,2,2,0,5,7,0,0,0,982,10,58,3,36,35
